user,pc_logoff,pc_logon,pc_logins_night,pc_logins_weekend,night_logon_ratio,weekend_logon_ratio,num_emails,num_files_downloaded,device_total_activity,avg_file_size,device_activity_per_logon,files_per_logon,files_per_device_activity,emails_per_logon
HKB0418,332,332,0.0,0.0,0.0,0.0,2922,0.0,0.0,0.0,0.0,0.0,0.0,8.774774774774775
HKF0831,346,346,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.968299711815562
HKI0171,346,345,0.0,0.0,0.0,0.0,4971,0.0,0.0,0.0,0.0,0.0,0.0,14.367052023121387
HKR0628,448,709,0.0,0.0,0.0,0.0,4998,0.0,0.0,0.0,0.0,0.0,0.0,7.03943661971831
HLH0512,501,501,0.0,138.0,0.0,0.2749003984063745,1425,0.0,0.0,0.0,0.0,0.0,0.0,2.8386454183266934
HLM0933,346,346,0.0,0.0,0.0,0.0,3050,0.0,0.0,0.0,0.0,0.0,0.0,8.789625360230547
HMM0108,80,120,0.0,0.0,0.0,0.0,540,345.0,198.0,358.4653179190751,1.6363636363636365,2.8512396694214877,1.7336683417085428,4.462809917355372
HMW0713,346,346,0.0,0.0,0.0,0.0,335,0.0,0.0,0.0,0.0,0.0,0.0,0.9654178674351584
HOB0994,346,346,0.0,0.0,0.0,0.0,2979,0.0,0.0,0.0,0.0,0.0,0.0,8.585014409221902
HPH0075,404,721,0.0,105.0,0.0,0.14542936288088643,7435,9323.0,6345.0,357.8983268983269,8.78808864265928,12.912742382271468,1.4691144027734007,10.297783933518005
HPM0986,346,346,0.0,0.0,0.0,0.0,4697,0.0,0.0,0.0,0.0,0.0,0.0,13.536023054755043
HPR0585,346,607,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.5526315789473685
HRB0351,420,723,0.0,63.0,0.0,0.08701657458563536,6750,2662.0,264.0,366.3657529102516,0.36464088397790057,3.6767955801104972,10.045283018867925,9.323204419889503
HRD0635,140,212,3.0,0.0,0.014084507042253521,0.0,269,0.0,0.0,0.0,0.0,0.0,0.0,1.2629107981220657
HRL0540,371,643,0.0,0.0,0.0,0.0,2988,1777.0,5924.0,359.8498312710911,9.198757763975156,2.7593167701863353,0.299915611814346,4.6397515527950315
HRW0550,346,346,0.0,0.0,0.0,0.0,3019,0.0,0.0,0.0,0.0,0.0,0.0,8.70028818443804
HSB0196,494,494,11.0,123.0,0.022222222222222223,0.24848484848484848,5103,11627.0,7595.0,357.6284829721362,15.343434343434344,23.488888888888887,1.530674038967878,10.309090909090909
HSD0457,346,346,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.968299711815562
HSG0818,346,619,0.0,0.0,0.0,0.0,3038,0.0,0.0,0.0,0.0,0.0,0.0,4.9
HSP0290,346,346,0.0,0.0,0.0,0.0,338,0.0,0.0,0.0,0.0,0.0,0.0,0.9740634005763689
HTF0641,346,346,0.0,0.0,0.0,0.0,1019,0.0,0.0,0.0,0.0,0.0,0.0,2.936599423631124
HTH0007,348,613,162.0,0.0,0.26384364820846906,0.0,9116,0.0,0.0,0.0,0.0,0.0,0.0,14.846905537459284
HVB0037,403,403,0.0,52.0,0.0,0.12871287128712872,5454,0.0,0.0,0.0,0.0,0.0,0.0,13.5
HVF0067,362,637,0.0,0.0,0.0,0.0,3058,2023.0,1384.0,361.8601778656126,2.169278996865204,3.170846394984326,1.460649819494585,4.793103448275862
HWH0646,346,629,0.0,0.0,0.0,0.0,1014,0.0,0.0,0.0,0.0,0.0,0.0,1.6095238095238096
HWM0342,365,365,0.0,0.0,0.0,0.0,1019,0.0,0.0,0.0,0.0,0.0,0.0,2.7841530054644807
HWW0436,470,745,6.0,1.0,0.00804289544235925,0.0013404825737265416,3331,1245.0,1317.0,373.07383627608345,1.7654155495978552,1.6689008042895441,0.9446130500758725,4.46514745308311
HWY0038,449,449,126.0,0.0,0.28,0.0,1138,0.0,0.0,0.0,0.0,0.0,0.0,2.528888888888889
HXL0968,211,211,0.0,0.0,0.0,0.0,211,477.0,932.0,355.744769874477,4.39622641509434,2.25,0.5112540192926045,0.9952830188679245
IAR0694,539,856,0.0,115.0,0.0,0.13418903150525088,3481,0.0,0.0,0.0,0.0,0.0,0.0,4.061843640606768
IAT0263,186,186,0.0,0.0,0.0,0.0,1762,0.0,0.0,0.0,0.0,0.0,0.0,9.422459893048128
IBB0359,1410,1676,414.0,1.0,0.24686940966010734,0.0005963029218843172,3631,3199.0,7852.0,353.17125,4.682170542635659,1.9075730471079309,0.4073602444925506,2.165175909361956
IBB0696,367,637,0.0,0.0,0.0,0.0,333,986.0,1408.0,360.2279635258359,2.206896551724138,1.5454545454545454,0.6997870830376153,0.5219435736677116
IBM0671,360,619,0.0,0.0,0.0,0.0,3342,802.0,287.0,354.5068493150685,0.4629032258064516,1.293548387096774,2.7847222222222223,5.390322580645162
IBP0883,425,696,36.0,5.0,0.05164992826398852,0.007173601147776184,996,0.0,0.0,0.0,0.0,0.0,0.0,1.4289813486370158
IBS0836,419,722,18.0,63.0,0.024896265560165973,0.08713692946058091,359,624.0,774.0,354.9152,1.070539419087137,0.8630705394190872,0.8051612903225807,0.49654218533886585
ICH0294,429,429,0.0,0.0,0.0,0.0,335,2509.0,1326.0,353.6346613545817,3.083720930232558,5.834883720930232,1.8907309721175585,0.7790697674418605
ICS0956,251,251,0.0,0.0,0.0,0.0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.9682539682539683
IDO0176,346,346,0.0,0.0,0.0,0.0,5026,0.0,0.0,0.0,0.0,0.0,0.0,14.48414985590778
IEB0153,383,383,0.0,21.0,0.0,0.0546875,1806,0.0,0.0,0.0,0.0,0.0,0.0,4.703125
IHK0841,346,346,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.968299711815562
IIA0092,346,346,0.0,0.0,0.0,0.0,2992,0.0,0.0,0.0,0.0,0.0,0.0,8.622478386167147
IIL0513,439,439,0.0,88.0,0.0,0.2,1329,0.0,0.0,0.0,0.0,0.0,0.0,3.0204545454545455
IIW0249,435,435,12.0,47.0,0.027522935779816515,0.10779816513761468,3402,473.0,6735.0,359.2320675105485,15.447247706422019,1.084862385321101,0.07021971496437054,7.802752293577981
IJM0139,346,346,0.0,0.0,0.0,0.0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.9711815561959655
IJM0444,481,740,10.0,1.0,0.01349527665317139,0.001349527665317139,3000,1840.0,741.0,377.54318305268873,1.0,2.4831309041835357,2.4797843665768196,4.048582995951417
IJM0776,171,171,0.0,0.0,0.0,0.0,515,344.0,694.0,358.45217391304345,4.034883720930233,2.0,0.4949640287769784,2.994186046511628
IJR0825,346,346,0.0,0.0,0.0,0.0,338,0.0,0.0,0.0,0.0,0.0,0.0,0.9740634005763689
IJW0851,346,346,0.0,0.0,0.0,0.0,5041,0.0,0.0,0.0,0.0,0.0,0.0,14.527377521613833
IKP0472,621,1016,0.0,287.0,0.0,0.28220255653883974,481,812.0,1033.0,355.91758917589175,1.015732546705998,0.7984267453294002,0.7852998065764023,0.4729596853490659
IKR0401,287,287,0.0,0.0,0.0,0.0,2495,554.0,1134.0,358.2162162162162,3.9375,1.9236111111111112,0.4881057268722467,8.663194444444445
ILC0838,346,346,0.0,0.0,0.0,0.0,338,0.0,0.0,0.0,0.0,0.0,0.0,0.9740634005763689
ILH0958,466,737,0.0,0.0,0.0,0.0,337,2970.0,300.0,368.7394816560081,0.4065040650406504,4.024390243902439,9.867109634551495,0.45663956639566394
ILJ0526,524,813,0.0,57.0,0.0,0.07002457002457002,1089,1236.0,754.0,356.5440582053355,0.9262899262899262,1.5184275184275184,1.6370860927152318,1.337837837837838
ILR0304,346,346,0.0,0.0,0.0,0.0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.9596541786743515
IMB0481,346,346,0.0,0.0,0.0,0.0,5006,0.0,0.0,0.0,0.0,0.0,0.0,14.426512968299711
IMG0320,346,346,0.0,0.0,0.0,0.0,5032,0.0,0.0,0.0,0.0,0.0,0.0,14.501440922190202
IMP0530,346,346,0.0,0.0,0.0,0.0,1008,0.0,0.0,0.0,0.0,0.0,0.0,2.9048991354466858
IRM0931,684,1063,13.0,271.0,0.012218045112781954,0.25469924812030076,4157,2278.0,1004.0,358.67836770513384,0.943609022556391,2.1409774436090228,2.2666666666666666,3.906954887218045
IRT0491,346,346,0.0,0.0,0.0,0.0,5019,0.0,0.0,0.0,0.0,0.0,0.0,14.463976945244957
IUB0565,234,234,0.0,0.0,0.0,0.0,2057,503.0,986.0,354.48015873015873,4.195744680851064,2.1404255319148935,0.5096251266464032,8.753191489361702
IUY0279,364,623,0.0,0.0,0.0,0.0,3030,0.0,0.0,0.0,0.0,0.0,0.0,4.855769230769231
IWM0816,346,622,0.0,0.0,0.0,0.0,3013,0.0,0.0,0.0,0.0,0.0,0.0,4.836276083467094
IYB0918,346,346,0.0,0.0,0.0,0.0,3024,0.0,0.0,0.0,0.0,0.0,0.0,8.714697406340058
JAD0609,438,438,0.0,0.0,0.0,0.0,4968,0.0,0.0,0.0,0.0,0.0,0.0,11.316628701594533
JAJ0849,560,905,26.0,184.0,0.02869757174392936,0.20309050772626933,427,0.0,0.0,0.0,0.0,0.0,0.0,0.47130242825607066
JAM0382,346,346,0.0,0.0,0.0,0.0,2998,0.0,0.0,0.0,0.0,0.0,0.0,8.639769452449567
JAV0361,1384,1384,430.0,0.0,0.3104693140794224,0.0,3659,0.0,0.0,0.0,0.0,0.0,0.0,2.6418772563176893
JBD0616,362,640,0.0,0.0,0.0,0.0,5030,339.0,5968.0,347.4,9.310452418096723,0.5288611544461779,0.05679343273580164,7.847113884555382
JBM0350,434,434,49.0,4.0,0.11264367816091954,0.009195402298850575,4752,0.0,0.0,0.0,0.0,0.0,0.0,10.924137931034483
JCC0225,1375,1375,414.0,0.0,0.3008720930232558,0.0,3708,0.0,0.0,0.0,0.0,0.0,0.0,2.6947674418604652
JCG0316,469,734,0.0,0.0,0.0,0.0,4986,2161.0,1387.0,358.8399629972248,1.8870748299319728,2.9401360544217687,1.5569164265129682,6.783673469387755
JCR0172,407,723,0.0,98.0,0.0,0.13535911602209943,5926,406.0,338.0,356.21867321867325,0.46685082872928174,0.5607734806629834,1.1976401179941003,8.185082872928177
JCR0289,346,346,0.0,0.0,0.0,0.0,338,0.0,0.0,0.0,0.0,0.0,0.0,0.9740634005763689
JCR0770,346,346,0.0,0.0,0.0,0.0,1003,0.0,0.0,0.0,0.0,0.0,0.0,2.8904899135446684
JCR0921,346,346,0.0,0.0,0.0,0.0,3040,0.0,0.0,0.0,0.0,0.0,0.0,8.760806916426512
JCV0245,346,346,0.0,0.0,0.0,0.0,3039,0.0,0.0,0.0,0.0,0.0,0.0,8.75792507204611
JCW0858,346,346,0.0,0.0,0.0,0.0,4981,0.0,0.0,0.0,0.0,0.0,0.0,14.354466858789625
JDB0169,346,620,0.0,0.0,0.0,0.0,4657,7791.0,5464.0,358.857546201232,8.798711755233494,12.545893719806763,1.4256175663311985,7.499194847020934
JDC0030,512,894,0.0,233.0,0.0,0.26033519553072626,5071,724.0,380.0,355.7903448275862,0.4245810055865922,0.8089385474860336,1.900262467191601,5.665921787709498
JDF0593,508,805,38.0,38.0,0.04714640198511166,0.04714640198511166,351,403.0,6296.0,356.0247524752475,7.811414392059554,0.5,0.06399872955375575,0.43548387096774194
JER0404,346,346,0.0,0.0,0.0,0.0,3022,0.0,0.0,0.0,0.0,0.0,0.0,8.708933717579251
JFC0557,346,615,0.0,0.0,0.0,0.0,3002,2839.0,2785.0,355.9654929577465,4.521103896103896,4.608766233766234,1.0190236898779612,4.873376623376624
JFC0757,346,346,0.0,0.0,0.0,0.0,1056,0.0,0.0,0.0,0.0,0.0,0.0,3.043227665706052
JGM0934,346,624,0.0,0.0,0.0,0.0,3017,0.0,0.0,0.0,0.0,0.0,0.0,4.8272
JGT0221,586,586,180.0,0.0,0.30664395229982966,0.0,1452,1.0,4.0,221.5,0.0068143100511073255,0.0017035775127768314,0.2,2.4735945485519593
JHP0583,538,853,26.0,111.0,0.03044496487119438,0.12997658079625293,390,1589.0,1629.0,358.73333333333335,1.9074941451990632,1.860655737704918,0.9748466257668712,0.4566744730679157
JIG0128,346,346,0.0,0.0,0.0,0.0,3030,0.0,0.0,0.0,0.0,0.0,0.0,8.73198847262248
JIM0095,346,346,0.0,0.0,0.0,0.0,3677,0.0,0.0,0.0,0.0,0.0,0.0,10.596541786743515
JJB0127,346,346,0.0,0.0,0.0,0.0,2973,0.0,0.0,0.0,0.0,0.0,0.0,8.567723342939482
JJB0700,371,371,0.0,0.0,0.0,0.0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.9059139784946236
JJH0292,384,658,0.0,4.0,0.0,0.006069802731411229,339,0.0,0.0,0.0,0.0,0.0,0.0,0.5144157814871017
JJH0613,436,711,0.0,0.0,0.0,0.0,5027,1641.0,2095.0,352.09744214372716,2.942415730337079,2.3047752808988764,0.7829198473282443,7.060393258426966
JJM0203,262,424,0.0,0.0,0.0,0.0,1876,425.0,854.0,344.6431924882629,2.0094117647058822,1.0,0.49707602339181284,4.4141176470588235
JKB0126,346,345,0.0,0.0,0.0,0.0,3024,0.0,0.0,0.0,0.0,0.0,0.0,8.739884393063583
JKF0465,420,420,0.0,64.0,0.0,0.15201900237529692,403,0.0,0.0,0.0,0.0,0.0,0.0,0.9572446555819477
JKJ0698,472,471,0.0,102.0,0.0,0.21610169491525424,429,0.0,0.0,0.0,0.0,0.0,0.0,0.9088983050847458
JKM0303,346,346,0.0,0.0,0.0,0.0,330,0.0,0.0,0.0,0.0,0.0,0.0,0.9510086455331412
JLM0364,1314,1314,415.0,0.0,0.3155893536121673,0.0,3537,1.0,4.0,246.5,0.003041825095057034,0.0007604562737642585,0.2,2.6897338403041826
JLW0053,346,346,0.0,0.0,0.0,0.0,4717,0.0,0.0,0.0,0.0,0.0,0.0,13.593659942363113
JMB0308,157,157,2.0,0.0,0.012658227848101266,0.0,2203,10.0,16.0,247.9090909090909,0.10126582278481013,0.06329113924050633,0.5882352941176471,13.943037974683545
JMC0925,505,779,36.0,4.0,0.046153846153846156,0.005128205128205128,3372,0.0,0.0,0.0,0.0,0.0,0.0,4.323076923076923
JMD0520,428,699,17.0,2.0,0.024285714285714285,0.002857142857142857,1009,1893.0,1315.0,343.7016895459345,1.8785714285714286,2.704285714285714,1.4384498480243162,1.4414285714285715
JMH0543,228,404,0.0,0.0,0.0,0.0,2003,0.0,0.0,0.0,0.0,0.0,0.0,4.945679012345679
JMK0099,465,735,0.0,0.0,0.0,0.0,2989,555.0,279.0,355.29676258992805,0.37907608695652173,0.7540760869565217,1.9821428571428572,4.061141304347826
JML0909,346,621,0.0,0.0,0.0,0.0,1010,0.0,0.0,0.0,0.0,0.0,0.0,1.6237942122186495
JMW0638,346,346,0.0,0.0,0.0,0.0,1007,0.0,0.0,0.0,0.0,0.0,0.0,2.9020172910662825
JNA0559,346,345,0.0,0.0,0.0,0.0,3020,0.0,0.0,0.0,0.0,0.0,0.0,8.728323699421965
JNJ0556,346,345,0.0,0.0,0.0,0.0,3009,7977.0,5995.0,360.13750313361743,17.326589595375722,23.05491329479769,1.3303869246164108,8.696531791907514
JOL0024,346,346,0.0,0.0,0.0,0.0,3640,0.0,0.0,0.0,0.0,0.0,0.0,10.489913544668587
JOM0750,346,346,0.0,0.0,0.0,0.0,5045,0.0,0.0,0.0,0.0,0.0,0.0,14.538904899135447
JPA0667,346,346,0.0,0.0,0.0,0.0,2980,0.0,0.0,0.0,0.0,0.0,0.0,8.587896253602306
JPW0741,346,346,0.0,0.0,0.0,0.0,4984,0.0,0.0,0.0,0.0,0.0,0.0,14.363112391930835
JRF0835,346,346,0.0,0.0,0.0,0.0,339,0.0,0.0,0.0,0.0,0.0,0.0,0.9769452449567724
JRG0207,287,287,1.0,0.0,0.003472222222222222,0.0,3842,27.0,46.0,354.14285714285717,0.1597222222222222,0.09375,0.574468085106383,13.340277777777779
JRH0455,55,55,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.9107142857142857
JRL0574,346,346,0.0,0.0,0.0,0.0,331,0.0,0.0,0.0,0.0,0.0,0.0,0.9538904899135446
JRS0362,1388,1388,415.0,0.0,0.298776097912167,0.0,3689,0.0,0.0,0.0,0.0,0.0,0.0,2.6558675305975523
JSA0775,346,346,0.0,0.0,0.0,0.0,991,0.0,0.0,0.0,0.0,0.0,0.0,2.8559077809798272
JSH0330,346,346,0.0,0.0,0.0,0.0,1049,0.0,0.0,0.0,0.0,0.0,0.0,3.0230547550432276
JTM0223,630,748,181.0,0.0,0.2416555407209613,0.0,1489,1.0,4.0,319.5,0.0053404539385847796,0.0013351134846461949,0.2,1.9879839786381843
JTS0389,423,423,0.0,0.0,0.0,0.0,3335,376.0,270.0,364.85676392572947,0.6367924528301887,0.8867924528301887,1.3874538745387455,7.865566037735849
JXH0493,346,346,0.0,0.0,0.0,0.0,5008,0.0,0.0,0.0,0.0,0.0,0.0,14.432276657060518
JZD0888,346,346,0.0,0.0,0.0,0.0,996,0.0,0.0,0.0,0.0,0.0,0.0,2.8703170028818445
KAC0124,346,346,0.0,0.0,0.0,0.0,3058,0.0,0.0,0.0,0.0,0.0,0.0,8.812680115273775
KAL0395,346,346,0.0,0.0,0.0,0.0,3021,0.0,0.0,0.0,0.0,0.0,0.0,8.706051873198847
KAT0270,346,346,0.0,0.0,0.0,0.0,3045,0.0,0.0,0.0,0.0,0.0,0.0,8.77521613832853
KAT0489,346,346,0.0,0.0,0.0,0.0,5023,0.0,0.0,0.0,0.0,0.0,0.0,14.47550432276657
KBB0189,346,346,165.0,0.0,0.4755043227665706,0.0,3719,0.0,0.0,0.0,0.0,0.0,0.0,10.717579250720462
KBC0054,346,346,0.0,0.0,0.0,0.0,2980,0.0,0.0,0.0,0.0,0.0,0.0,8.587896253602306
KBG0549,369,650,0.0,0.0,0.0,0.0,3365,377.0,216.0,367.03439153439155,0.3317972350230415,0.5791090629800307,1.737327188940092,5.168970814132105
KBL0260,346,346,0.0,0.0,0.0,0.0,3014,0.0,0.0,0.0,0.0,0.0,0.0,8.685878962536023
KBP0008,464,733,162.0,0.0,0.22070844686648503,0.0,9145,0.0,0.0,0.0,0.0,0.0,0.0,12.459128065395095
KBS0874,346,616,0.0,0.0,0.0,0.0,5062,0.0,0.0,0.0,0.0,0.0,0.0,8.20421393841167
KCB0815,346,625,0.0,0.0,0.0,0.0,3061,0.0,0.0,0.0,0.0,0.0,0.0,4.889776357827476
KCF0045,1390,1390,431.0,0.0,0.3098490294751977,0.0,3654,0.0,0.0,0.0,0.0,0.0,0.0,2.6268871315600286
KCO0122,442,719,59.0,5.0,0.08194444444444444,0.006944444444444444,3033,1593.0,1404.0,357.5984943538268,1.95,2.2125,1.1338078291814946,4.2125
KCS0173,413,685,0.0,0.0,0.0,0.0,4679,260.0,714.0,351.9616858237548,1.0408163265306123,0.37900874635568516,0.36363636363636365,6.820699708454811
KDS0349,346,346,0.0,0.0,0.0,0.0,4745,0.0,0.0,0.0,0.0,0.0,0.0,13.67435158501441
KDT0346,346,622,0.0,0.0,0.0,0.0,1003,0.0,0.0,0.0,0.0,0.0,0.0,1.609951845906902
KES0729,366,632,0.0,0.0,0.0,0.0,5014,0.0,0.0,0.0,0.0,0.0,0.0,7.921011058451817
KJA0152,346,346,0.0,0.0,0.0,0.0,3687,0.0,0.0,0.0,0.0,0.0,0.0,10.62536023054755
KJG0910,346,346,0.0,0.0,0.0,0.0,991,0.0,0.0,0.0,0.0,0.0,0.0,2.8559077809798272
KJJ0293,424,691,0.0,0.0,0.0,0.0,333,530.0,687.0,352.2429378531073,0.9927745664739884,0.7658959537572254,0.7703488372093024,0.48121387283236994
KJM0887,346,346,0.0,0.0,0.0,0.0,1005,0.0,0.0,0.0,0.0,0.0,0.0,2.8962536023054755
KJP0371,1394,1394,421.0,0.0,0.3017921146953405,0.0,3700,0.0,0.0,0.0,0.0,0.0,0.0,2.652329749103943
KJS0618,346,346,0.0,0.0,0.0,0.0,5059,0.0,0.0,0.0,0.0,0.0,0.0,14.579250720461095
KJW0416,346,346,0.0,0.0,0.0,0.0,3037,0.0,0.0,0.0,0.0,0.0,0.0,8.752161383285303
KKC0683,346,346,0.0,0.0,0.0,0.0,3054,0.0,0.0,0.0,0.0,0.0,0.0,8.801152737752162
KKS0119,346,615,0.0,0.0,0.0,0.0,4684,0.0,0.0,0.0,0.0,0.0,0.0,7.603896103896104
KKW0879,451,451,12.0,37.0,0.02654867256637168,0.08185840707964602,5158,1534.0,6501.0,359.9263843648208,14.382743362831858,3.393805309734513,0.23592740695170716,11.41150442477876
KLH0596,294,294,0.0,1.0,0.0,0.003389830508474576,279,53.0,38.0,355.9074074074074,0.1288135593220339,0.17966101694915254,1.358974358974359,0.9457627118644067
KLM0639,346,346,0.0,0.0,0.0,0.0,1018,0.0,0.0,0.0,0.0,0.0,0.0,2.9337175792507204
KMB0922,460,728,40.0,5.0,0.05486968449931413,0.006858710562414266,3027,1209.0,733.0,357.3438016528926,1.0054869684499315,1.6584362139917694,1.6471389645776566,4.152263374485597
KMS0657,346,346,0.0,0.0,0.0,0.0,1006,0.0,0.0,0.0,0.0,0.0,0.0,2.8991354466858787
KMW0545,346,621,0.0,0.0,0.0,0.0,3025,493.0,257.0,361.1497975708502,0.41318327974276525,0.792604501607717,1.9108527131782946,4.863344051446945
KNB0022,346,346,0.0,0.0,0.0,0.0,3646,0.0,0.0,0.0,0.0,0.0,0.0,10.507204610951009
KNG0672,301,301,0.0,0.0,0.0,0.0,2611,0.0,0.0,0.0,0.0,0.0,0.0,8.64569536423841
KNW0644,346,346,0.0,0.0,0.0,0.0,1015,0.0,0.0,0.0,0.0,0.0,0.0,2.92507204610951
KPC0073,154,154,2.0,0.0,0.012903225806451613,0.0,1311,0.0,16.0,0.0,0.1032258064516129,0.0,0.0,8.458064516129033
KPP0452,346,346,0.0,0.0,0.0,0.0,341,0.0,0.0,0.0,0.0,0.0,0.0,0.9827089337175793
KPR0497,461,739,0.0,0.0,0.0,0.0,5028,0.0,0.0,0.0,0.0,0.0,0.0,6.794594594594595
KQC0708,346,346,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.968299711815562
KQS0415,346,346,0.0,0.0,0.0,0.0,3032,0.0,0.0,0.0,0.0,0.0,0.0,8.737752161383286
KRG0158,346,346,168.0,0.0,0.484149855907781,0.0,3710,0.0,0.0,0.0,0.0,0.0,0.0,10.69164265129683
KRL0062,346,346,0.0,0.0,0.0,0.0,3691,0.0,0.0,0.0,0.0,0.0,0.0,10.636887608069165
KRL0501,265,265,0.0,0.0,0.0,0.0,3871,578.0,1130.0,359.4732297063903,4.2481203007518795,2.172932330827068,0.51105216622458,14.552631578947368
KRM0541,364,364,0.0,0.0,0.0,0.0,3022,0.0,0.0,0.0,0.0,0.0,0.0,8.27945205479452
KRV0372,1410,1410,430.0,0.0,0.30474840538625086,0.0,3711,0.0,0.0,0.0,0.0,0.0,0.0,2.630049610205528
KSH0569,346,346,0.0,0.0,0.0,0.0,2998,0.0,0.0,0.0,0.0,0.0,0.0,8.639769452449567
KSP0357,945,945,278.0,0.0,0.2938689217758985,0.0,2496,0.0,0.0,0.0,0.0,0.0,0.0,2.638477801268499
KSP0966,346,346,0.0,0.0,0.0,0.0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.9596541786743515
KTG0091,346,346,0.0,0.0,0.0,0.0,2992,0.0,0.0,0.0,0.0,0.0,0.0,8.622478386167147
KVS0425,346,346,0.0,0.0,0.0,0.0,3014,0.0,0.0,0.0,0.0,0.0,0.0,8.685878962536023
KVT0028,346,346,0.0,0.0,0.0,0.0,3041,0.0,0.0,0.0,0.0,0.0,0.0,8.763688760806916
KWC0004,346,346,0.0,0.0,0.0,0.0,8997,0.0,0.0,0.0,0.0,0.0,0.0,25.927953890489913
KWE0082,346,621,0.0,0.0,0.0,0.0,3028,2234.0,1424.0,370.26040268456376,2.289389067524116,3.5916398713826365,1.567719298245614,4.868167202572347
LAF0991,346,613,0.0,0.0,0.0,0.0,3025,0.0,0.0,0.0,0.0,0.0,0.0,4.9267100977198695
LAM0911,346,606,0.0,0.0,0.0,0.0,4728,0.0,0.0,0.0,0.0,0.0,0.0,7.789126853377265
LAP0338,488,874,0.0,241.0,0.0,0.2754285714285714,1420,0.0,0.0,0.0,0.0,0.0,0.0,1.6228571428571428
LBC0356,1391,1662,425.0,0.0,0.2555622369212267,0.0,3696,0.0,0.0,0.0,0.0,0.0,0.0,2.222489476849068
LBF0214,658,1015,41.0,232.0,0.040354330708661415,0.2283464566929134,6135,1236.0,941.0,365.27809215844786,0.9261811023622047,1.2165354330708662,1.3121019108280254,6.038385826771654
LBH0942,453,819,0.0,199.0,0.0,0.2426829268292683,3918,10889.0,7785.0,356.2899908172636,9.49390243902439,13.279268292682927,1.3985358335473927,4.778048780487805
LCB0664,417,682,0.0,0.0,0.0,0.0,4697,414.0,5938.0,367.16626506024096,8.693997071742313,0.6061493411420205,0.06970870516922041,6.87701317715959
LCC0819,157,157,0.0,0.0,0.0,0.0,1413,337.0,700.0,353.14497041420117,4.430379746835443,2.132911392405063,0.48074179743223966,8.943037974683545
LCD0622,346,346,0.0,0.0,0.0,0.0,4977,0.0,0.0,0.0,0.0,0.0,0.0,14.342939481268012
LDB0090,346,346,0.0,0.0,0.0,0.0,3657,0.0,0.0,0.0,0.0,0.0,0.0,10.538904899135447
LDD0560,50,50,4.0,10.0,0.0784313725490196,0.19607843137254902,400,0.0,0.0,0.0,0.0,0.0,0.0,7.8431372549019605
LDG0459,435,714,0.0,0.0,0.0,0.0,332,480.0,312.0,359.6382536382536,0.43636363636363634,0.6713286713286714,1.5335463258785942,0.4643356643356643
LDM0587,346,346,0.0,0.0,0.0,0.0,335,0.0,0.0,0.0,0.0,0.0,0.0,0.9654178674351584
LEM0605,346,346,0.0,0.0,0.0,0.0,4958,0.0,0.0,0.0,0.0,0.0,0.0,14.288184438040346
LFS0071,346,346,0.0,0.0,0.0,0.0,3061,0.0,0.0,0.0,0.0,0.0,0.0,8.821325648414986
LHB0606,82,82,0.0,0.0,0.0,0.0,1161,0.0,0.0,0.0,0.0,0.0,0.0,13.987951807228916
LHB0967,346,346,0.0,0.0,0.0,0.0,330,0.0,0.0,0.0,0.0,0.0,0.0,0.9510086455331412
LHL0309,346,346,0.0,0.0,0.0,0.0,4981,0.0,0.0,0.0,0.0,0.0,0.0,14.354466858789625
LHN0151,346,346,0.0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0,0.0,4.8414985590778095
LIM0674,468,738,9.0,20.0,0.012178619756427604,0.02706359945872801,3071,185.0,264.0,361.9623655913978,0.3572395128552097,0.2503382949932341,0.6981132075471698,4.155615696887686
LJB0826,346,346,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.968299711815562
LJJ0905,366,366,0.0,0.0,0.0,0.0,1026,0.0,0.0,0.0,0.0,0.0,0.0,2.795640326975477
LJR0523,171,170,3.0,2.0,0.017543859649122806,0.011695906432748537,480,3.0,12.0,294.5,0.07017543859649122,0.017543859649122806,0.23076923076923078,2.807017543859649
LJT0817,382,639,0.0,0.0,0.0,0.0,3024,1927.0,1303.0,356.8646265560166,2.0359375,3.0109375,1.477760736196319,4.725
LLV0602,346,346,0.0,0.0,0.0,0.0,5058,0.0,0.0,0.0,0.0,0.0,0.0,14.576368876080691
LMF0980,346,616,0.0,0.0,0.0,0.0,3690,0.0,0.0,0.0,0.0,0.0,0.0,5.980551053484603
